date,title,user,views,recommends,unrecommends
2022-09-23 17:12:00,시간외 파는 사람 손해가 많겠구먼,"
				njsk****
			",275,9,5
2022-09-23 17:11:00,ㅋㅋ 유증 ,"
				is******
			",211,5,0
2022-09-23 17:11:00,기도매매 하자 경영 분쟁 나라 기도매매.,"
				morn****
			",127,2,0
2022-09-23 17:11:00,시외,"
				ybd1****
			",169,2,0
2022-09-23 17:11:00,[삭제된 게시물의 답글]아직 살아있네...,"
				c106****
			",127,2,1
2022-09-23 17:10:00,좋따!!  엄마야 좋아!!쪼아!!,"
				cc******
			",145,1,1
2022-09-23 17:10:00,Wnrh 알바넘 ㅋㅋㅋ넘 티나네,"
				kiss****
			",124,2,0
2022-09-23 17:10:00,유증 어차피 주관사로 돌려도 되는뎅,"
				gwan****
			",181,2,5
2022-09-23 17:09:00,유증기준일 전으로...,"
				yso0****
			",214,3,1
2022-09-23 17:07:00,유증 할때쯤,"
				didc****
			",137,0,0
2022-09-23 17:07:00,월요일 3자보겠네요,"
				min7****
			",120,2,0
2022-09-23 17:07:00,잘가던 주가 유증 해서 쳐말아 먹고 ㅅㅂ 고니,"
				morn****
			",150,3,0
2022-09-23 17:06:00,유증 판때기 리셋한다는거야,"
				kiss****
			",282,1,0
2022-09-23 17:05:00,유증가 낮추겠다는거네,"
				bite****
			",314,2,2
2022-09-23 17:05:00,좋아^^ 음^^  아주우좋아^^!!,"
				cc******
			",152,0,1
2022-09-23 17:05:00,시외 매수해도 될까요??,"
				cell****
			",139,1,0
2022-09-23 17:04:00,유정 연기가 악재란다!!,"
				sbpa****
			",337,2,1
2022-09-23 17:03:00,작전주,"
				jh******
			",166,0,0
2022-09-23 17:03:00,2주전 ,"
				kms8****
			",145,0,0
2022-09-23 17:03:00,Wnrh 오도방정 개꿀,"
				kiss****
			",142,0,0
2022-09-23 17:02:00,재료가 잇던말던 유증연기로 개폭락은 사실이다,"
				wtj2****
			",189,1,1
2022-09-23 17:02:00,하한가요^^!!,"
				cc******
			",151,3,1
2022-09-23 17:02:00,[삭제된 게시물의 답글]지금 파는사람 바보여,"
				seok****
			",126,1,1
2022-09-23 17:00:00,하루라도조용한날이없지,"
				kms8****
			",155,4,0
2022-09-23 17:00:00,시간외,"
				ss******
			",209,4,0
2022-09-23 17:00:00,이런 진양개같은 대표,"
				lsb1****
			",167,4,2
2022-09-23 16:59:00,암튼 주말엔 엘비와 함께,"
				kiss****
			",143,1,0
2022-09-23 16:57:00,내가분명,"
				kms8****
			",162,0,1
2022-09-23 16:54:00,시외하한가 가냐,"
				aj******
			",155,2,2
2022-09-23 16:53:00,와,"
				clas****
			",152,2,0
2022-09-23 16:50:00,또 한마디한다,"
				ybd1****
			",328,10,0
2022-09-23 16:47:00,단돈 3000억 정도는 매출로 커버해보자,"
				hlbt****
			",203,2,0
2022-09-23 16:47:00,아 양고니형 !!!!!!진짜 너무하네,"
				shoo****
			",260,1,2
2022-09-23 16:47:00,유증 연기는 3만초반 한번 찍고 오겠다는 의지,"
				eros****
			",289,1,7
2022-09-23 16:47:00,ㅋㅋㅋㅋㅋ   미련하다 미련해 ,"
				ij******
			",146,1,0
2022-09-23 16:46:00,유증 연기는 악재라고 봅니다.,"
				ka******
			",336,1,5
2022-09-23 16:44:00,야고니??,"
				cell****
			",125,0,0
2022-09-23 16:43:00,유증연기는 악재다 붕어들아!!! 생각은 있냐?,"
				eros****
			",355,2,9
2022-09-23 16:42:00,월욜,"
				bg******
			",144,1,2
2022-09-23 16:38:00,찬티들아 주말에 유증연기가 호재라고 씨브리지말어라ㅋ,"
				ptqj****
			",190,3,0
2022-09-23 16:38:00,시간외 탈출했습니다,"
				min7****
			",214,4,2
2022-09-23 16:36:00,월요일,"
				phee****
			",262,3,9
2022-09-23 16:33:00,10월11일종가 미리예측,"
				clon****
			",214,2,3
2022-09-23 16:24:00,근디 주가 5만위로 가겠어,"
				ee******
			",462,9,3
2022-09-23 16:23:00,담주 월 쩜상이다,"
				saka****
			",243,5,3
2022-09-23 16:22:00,유증 연기 굿,"
				ee******
			",464,2,2
2022-09-23 16:22:00,공매도들 머리 깨지겠구만 ㅋ,"
				joos****
			",477,21,5
2022-09-23 16:18:00,유증연기.....,"
				ahns****
			",991,19,4
2022-09-23 16:18:00,ㅋㅋ,"
				ojs4****
			",202,4,1
2022-09-23 16:17:00,공매를 죽여버리겠다는 계략,"
				joos****
			",465,16,6
2022-09-23 16:16:00,이번엔 진회장 실수한거요!,"
				jhj6****
			",219,2,0
2022-09-23 16:11:00,유증은,"
				rhrh****
			",325,0,0
2022-09-23 16:11:00,개고니 쫄았나 보네 ~~~ 이젠 신뢰도가 문제,"
				morn****
			",189,5,3
2022-09-23 16:10:00,이뮤노믹 결과 나올테니. 그거 보고,"
				yh78****
			",424,12,0
2022-09-23 16:10:00,"양곤이의 원래 계획은 유증가 34,000원이 아니였음","
				joos****
			",712,19,4
2022-09-23 16:08:00,주가,"
				ojs4****
			",154,2,2
2022-09-23 16:06:00,그래 주가 6만원 만들고 유증해야지,"
				pc******
			",237,12,2
2022-09-23 16:05:00,진회장,"
				ybd1****
			",546,20,2
2022-09-23 16:04:00,홀딩,"
				jang****
			",167,4,1
2022-09-23 16:04:00,개보세라닙 대단허유!,"
				kmpk****
			",118,0,0
2022-09-23 16:00:00,주가 올리라는 이야기네,"
				joos****
			",203,4,1
2022-09-23 15:57:00,개잡주,"
				taxk****
			",127,1,1
2022-09-23 15:56:00,개보세라닙으로 임상해서 노터스 주가 좀 올려라,"
				jsk1****
			",166,1,4
2022-09-23 15:54:00,정정공시 ,"
				ybd1****
			",271,4,0
2022-09-23 15:53:00,공시 내용이 뭔가요?,"
				670f****
			",583,0,1
2022-09-23 15:49:00,15시39분에 정정내는 쓰레기들,"
				enqn****
			",626,16,3
2022-09-23 15:38:00,푸하하하 ,"
				phm2****
			",404,6,6
2022-09-23 15:31:00,선빵했네~,"
				leb7****
			",327,2,0
2022-09-23 15:25:00,축하드립니다 ㅎㅎ ,"
				cc******
			",394,5,4
2022-09-23 15:22:00,그래^^!  ,"
				cc******
			",125,1,2
2022-09-23 15:20:00,문걸어  잠구자,"
				tngh****
			",125,2,1
2022-09-23 15:20:00,혹시나햇더니,"
				akse****
			",143,4,0
2022-09-23 15:20:00,에궁,"
				eodu****
			",152,3,0
2022-09-23 15:19:00,개미 개나리 들 매수 들어오는바람에,"
				jcu0****
			",104,0,0
2022-09-23 15:18:00,"국힘,민주당 이들사이에서 물타는 정의당 이제  그만 버립시다","
				kmab****
			",101,0,0
2022-09-23 15:17:00,리보세라닙 FDA승인시,"
				clon****
			",222,6,1
2022-09-23 15:16:00,끝낫다  마이너스 로 장 마감 하긋네,"
				jsk1****
			",125,2,2
2022-09-23 15:16:00,금일종가,"
				kj******
			",106,0,0
2022-09-23 15:14:00,양치기 할아방 진양곤,"
				scra****
			",133,8,1
2022-09-23 15:13:00,구래^^,"
				cc******
			",103,1,1
2022-09-23 15:10:00,그래 더!! 더!!!,"
				cc******
			",97,1,1
2022-09-23 15:09:00,계단식 하락  안 보임?,"
				ij******
			",103,1,2
2022-09-23 15:08:00,오늘 시장이 ..,"
				jwhw****
			",109,1,0
2022-09-23 15:06:00,공매도 금지 안시키냐 지수가 이 모양인데,"
				ee******
			",125,3,1
2022-09-23 15:06:00,하한가요 ^^,"
				cc******
			",100,0,2
2022-09-23 15:03:00,HLB 그룹주 하한가 갑니다,"
				cc******
			",147,0,2
2022-09-23 15:03:00,일봉 차트 윗꼬리 바라 완전 ㅗ 이거네,"
				jcu0****
			",103,1,1
2022-09-23 15:03:00,다음주. ?또 없것다,"
				ther****
			",100,1,0
2022-09-23 15:02:00,안티는 언제부터 생겼나?,"
				jhj6****
			",96,1,0
2022-09-23 15:01:00,지겹다,"
				surf****
			",96,0,0
2022-09-23 15:01:00,개폭락 추카추카!!,"
				cc******
			",95,0,2
2022-09-23 14:58:00,환율  축!! 1410 돌파요,"
				cc******
			",119,0,1
2022-09-23 15:01:00,환율  축!! 1410 돌파요,"
				kfc9****
			",81,0,0
2022-09-23 14:58:00,유증목적,"
				sy66****
			",132,2,0
2022-09-23 14:57:00,내가 오후 장에 떨어진다 했제,"
				jcu0****
			",104,1,1
2022-09-23 14:53:00,양견이가 머라디 ㅋ 이제 주주들한테 보답할때라고?,"
				rnsq****
			",123,1,1
2022-09-23 14:52:00,유증실패네요,"
				gkdl****
			",170,5,0
2022-09-23 14:51:00,엘또속 ㅋㅋ 붕어들 눈만꿈뻑꿈뻑 또속냐 ㅋㅋ,"
				rnsq****
			",89,1,1
2022-09-23 14:46:00,주포 돈 없음,"
				jhj6****
			",167,7,0
2022-09-23 14:46:00,지수 하락으로 못갔다 생각하면 큰 오산,"
				ee******
			",164,5,2
2022-09-23 14:46:00,하한가가자!!,"
				cc******
			",111,1,0
2022-09-23 14:45:00,권리락 까지,"
				ss******
			",167,0,2
2022-09-23 14:43:00,개인들 유증 참여 제한적이다,"
				ee******
			",172,4,0
2022-09-23 14:43:00,야이 시키들아  전부 튀어라....,"
				tngh****
			",122,0,3
2022-09-23 14:43:00,그래도 지수 폭락,"
				wkdb****
			",147,2,1
2022-09-23 14:41:00,유증참여,"
				2580****
			",210,6,0
2022-09-23 14:36:00,유증가 다음달에 맞추는게 더 좋아,"
				joos****
			",377,5,0
2022-09-23 14:35:00,밀린다고 했비 44000원,"
				poh9****
			",146,1,1
2022-09-23 14:29:00,월요일부터 개떡락이구만,"
				ij******
			",264,1,5
2022-09-23 15:03:00,[삭제된 게시물의 답글]월요일부터 개떡락이구만,"
				kfc9****
			",75,0,0
2022-09-23 14:26:00,오늘 같은 장에 엘비 선방중,"
				soju****
			",194,6,1
2022-09-23 14:24:00,3마넌 간다니까,"
				bg******
			",119,1,2
2022-09-23 14:23:00,주포의 작전..,"
				jhj6****
			",156,2,0
2022-09-23 14:21:00,참!!!  쇼한다,"
				cc******
			",132,2,0
2022-09-23 14:20:00,오늘 파랭이로 끝!!!!,"
				imb1****
			",114,1,0
2022-09-23 14:19:00,박수 받고 싶으면,"
				ss******
			",128,0,0
2022-09-23 14:18:00,발암,"
				hs******
			",113,0,1
2022-09-23 14:16:00,더 더 더,"
				jhj6****
			",110,0,0
2022-09-23 14:11:00,주포모 질아,"
				jhj6****
			",112,0,0
2022-09-23 14:11:00,축하합니다,"
				ayh9****
			",138,0,0
2022-09-23 14:10:00,오늘,"
				phee****
			",103,1,0
2022-09-23 14:09:00,말기암 환자의 수기,"
				jerr****
			",175,0,3
2022-09-23 14:06:00,큰형님들 다 생각이 있는거야,"
				joos****
			",255,4,2
2022-09-23 14:05:00,모지리 찬티들 다 어디갔냐?,"
				ptqj****
			",139,3,3
2022-09-23 14:06:00,모지리 찬티들 다 어디갔냐?,"
				pup1****
			",102,1,1
2022-09-23 14:07:00,모지리 찬티들 다 어디갔냐?,"
				ptqj****
			",101,1,1
2022-09-23 14:03:00,유증1차 확정가?,"
				cjfg****
			",449,0,0
2022-09-23 14:07:00,[삭제된 게시물의 답글]FDA승인 후 투자가 가장 안전,"
				phee****
			",106,0,0
2022-09-23 13:58:00,유증가 못 맞추면  끔찍,"
				jhj6****
			",167,1,0
2022-09-23 13:57:00,부럽다,"
				ayh9****
			",144,1,1
2022-09-23 13:56:00,프로그램 매도 친  공견들!!!,"
				rdc1****
			",148,3,3
2022-09-23 13:51:00,지금 눈빠지게 쳐다보지말고 15시 이후에 쳐다봐,"
				ptqj****
			",218,4,5
2022-09-23 13:52:00,지금 눈빠지게 쳐다보지말고 15시 이후에 쳐다봐,"
				phg5****
			",110,2,1
2022-09-23 14:00:00,지금 눈빠지게 쳐다보지말고 15시 이후에 쳐다봐,"
				ptqj****
			",89,1,1
2022-09-23 13:50:00,오후,"
				phee****
			",137,0,2
2022-09-23 13:49:00,주주는 가치 투자~,"
				jhj6****
			",130,2,1
2022-09-23 13:49:00,존리124배 먹은노하우,"
				love****
			",171,0,0
2022-09-23 13:48:00,[삭제된 게시물의 답글]현시점 1차발행가(추정)...,"
				rdc1****
			",151,0,0
2022-09-23 13:44:00,개미털기  심하다,"
				rdc1****
			",175,1,2
2022-09-23 13:42:00,이번에 못 맞추면 다음달 결정일에,"
				joos****
			",347,7,2
2022-09-23 13:38:00,개미들. 기분좋았지?ㅋㅋ,"
				ptqj****
			",169,1,1
2022-09-23 13:37:00,잡주 유증 실패다,"
				ee******
			",179,9,0
2022-09-23 13:35:00,월욜까지 사면 유증준다 ㅋㅋ 120% 신청들어간다.,"
				han1****
			",220,1,3
2022-09-23 13:34:00,유증가 높일것도 아니고 주가 꼬라지가 뭐여,"
				ee******
			",146,1,0
2022-09-23 13:32:00,평상시 ,"
				phm2****
			",135,5,0
2022-09-23 13:31:00,유증가 45200에 종가 맞취놓고 시외부터 개패대기,"
				kyb0****
			",306,9,5
2022-09-23 13:22:00,안티게시판 따로 개설!,"
				jhj6****
			",123,0,0
2022-09-23 13:18:00,내일 미국장 오르고 한국장 쉬고,"
				yaou****
			",164,1,1
2022-09-23 13:17:00,최소한 45000원 넘겨야 하는거 아니냐,"
				ee******
			",188,3,2
2022-09-23 13:06:00,흐름 분석,"
				jhj6****
			",162,2,0
2022-09-23 13:00:00,유증 실패하겠다 주가 이게 뭐여,"
				ee******
			",518,3,3
2022-09-23 12:56:00,장이 개판이네 ㅋㅋ,"
				han1****
			",163,1,1
2022-09-23 12:52:00,유증 실패 하겠는데..,"
				yaou****
			",378,13,2
2022-09-23 12:49:00,매의 눈으로 살펴보겠어.,"
				scra****
			",131,0,0
2022-09-23 12:41:00,진양곤 턱주가리만 잡고,"
				scra****
			",127,1,0
2022-09-23 12:39:00,ㅉㅉ,"
				next****
			",173,1,2
2022-09-23 12:28:00,[Reminder] 유증가 맞춰 놓고,"
				as******
			",543,25,4
2022-09-23 12:20:00,지수를 이기는 종목에 투자하라,"
				jung****
			",279,5,3
2022-09-23 12:16:00,힘내서 유증가 맞춰보자,"
				joos****
			",177,1,0
2022-09-23 12:14:00,엘비 그룹은 개별 호재도 없냐,"
				ee******
			",113,1,0
2022-09-23 12:13:00,오후장 부터 이제 쭉~쭉~흘러 내리겠네,"
				jcu0****
			",130,3,4
2022-09-23 12:11:00,ㅎ 주가 45000원 넘어야지 왜  안가,"
				ee******
			",143,2,2
2022-09-23 12:03:00,이건,"
				with****
			",127,1,0
2022-09-23 11:55:00,간다 간다,"
				sy66****
			",164,3,0
2022-09-23 11:51:00,윤돌리 말 때문에 안가나??,"
				firs****
			",115,0,1
2022-09-23 11:49:00,비리비리,"
				dopp****
			",115,0,0
2022-09-23 11:47:00,내가 틀렸다,"
				sy66****
			",157,0,0
2022-09-23 11:45:00,진양곤 유증 전액 참여 한다고 공지해라..,"
				scra****
			",194,5,1
2022-09-23 11:43:00,자 120일선도 돌렷고,"
				poh9****
			",146,1,1
2022-09-23 11:40:00,",아직  유증가 안정해 졌냐?","
				tngh****
			",148,2,1
2022-09-23 11:38:00,빠진다 털자 ,"
				yaou****
			",127,1,0
2022-09-23 11:38:00,에이치엘비,"
				sinm****
			",119,1,0
2022-09-23 11:34:00,자유낙하 시작,"
				seok****
			",120,1,1
2022-09-23 11:33:00,거듭나는 엘비,"
				taxk****
			",132,1,0
2022-09-23 11:26:00,1차 유증때 진양곤이 한짓,"
				scra****
			",197,2,1
2022-09-23 11:19:00,하다하다 윤짜장이 미의회욕해서 승인 안해준단다,"
				dldu****
			",204,3,0
2022-09-23 11:17:00,안티들 나불대지말고 올라타라,"
				joos****
			",157,3,0
2022-09-23 11:15:00,곡소리 나기전에,"
				taxk****
			",150,0,0
2022-09-23 11:15:00,안티 총동원령!,"
				jhj6****
			",136,2,0
2022-09-23 11:09:00,매도를 걸어?,"
				jhj6****
			",142,0,0
2022-09-23 11:07:00,내가 사모 내려간다,"
				bg******
			",174,2,0
2022-09-23 11:05:00,유증가 45200에 종가 맞취놓고 시외부터 개패대기,"
				kyb0****
			",303,1,6
2022-09-23 11:00:00,■이 보다 더 좋은 순 없다■,"
				jhjh****
			",208,1,2
2022-09-23 11:00:00,속보 요^^,"
				cc******
			",186,0,3
2022-09-23 10:58:00,모든 건,"
				wkdb****
			",136,1,0
2022-09-23 10:58:00,ㅎㅎ ,"
				daek****
			",115,0,0
2022-09-23 10:49:00,정확히 10년전 엘비 주가 천원,"
				pass****
			",218,0,2
2022-09-23 10:47:00,전형적인 엘비패턴,"
				poh9****
			",203,1,1
2022-09-23 10:45:00,오늘매도하지마세요 매도하면,"
				pl******
			",439,9,2
2022-09-23 10:40:00,유증가 45200에 종가 맞취놓고 시외부터 개패대기,"
				kyb0****
			",358,3,5
2022-09-23 10:40:00,유증가 맞추려고,"
				aiii****
			",227,0,0
2022-09-23 10:37:00,유증가 45200에 종가 맞취놓고 시외부터 개패대기,"
				kyb0****
			",214,2,3
2022-09-23 10:30:00,45200 유증가니까 45150에 매도 걸어놓으세요,"
				kyb0****
			",242,4,7
2022-09-23 10:27:00,양고니 아직도 정신 못차렸네,"
				ehdw****
			",218,3,1
2022-09-23 10:23:00,유증가 45200 에 팔면 돼,"
				kyb0****
			",260,7,3
2022-09-23 10:21:00,약은 진짜고,"
				jhj6****
			",153,0,0
2022-09-23 10:18:00,막판에 올릴 듯..,"
				kora****
			",191,4,4
2022-09-23 10:18:00,엘버스네,"
				h1******
			",137,1,0
2022-09-23 10:16:00,몇년 지나면 관리종목 편입 후 상장폐지 될탠데.,"
				khg1****
			",168,3,2
2022-09-23 10:14:00,투자에 있어서 가장 무서운게 뭔줄 아십니까?,"
				yung****
			",238,3,0
2022-09-23 10:09:00,딴소리 말고,"
				taxk****
			",171,0,0
2022-09-23 10:09:00,진양곤 턱주가리잡고 있는사진,"
				scra****
			",205,10,0
2022-09-23 10:08:00,알았다! 종가 45200원 ?,"
				jhj6****
			",170,2,0
2022-09-23 10:05:00," 꺼진다.  이익 본 개미들 탈출해라. ㅋ세력,단타.공매 싸움이다","
				yaou****
			",127,0,1
2022-09-23 10:05:00,요즘개미들 스마트하다,"
				elis****
			",164,2,5
2022-09-23 10:02:00,또,"
				wkdb****
			",111,0,0
2022-09-23 09:58:00,저평가 확실한데,"
				rbwl****
			",286,4,5
2022-09-23 09:55:00,44500~4500원 단타매도구간,"
				pass****
			",186,5,1
2022-09-23 09:54:00,프로그램 삿다 팔았다,"
				aiii****
			",202,6,1
2022-09-23 09:54:00,그래도 요즘은  기회비용?  씨부리는 것들은 없다.ㅎ,"
				han1****
			",127,0,0
2022-09-23 09:53:00,Fda숭인떳나 야드라????,"
				ssci****
			",151,0,0
2022-09-23 09:53:00,문의합니다,"
				pa******
			",487,7,1
2022-09-23 09:51:00,회장이 타짜 라고 니들이 그랬잖아 ㅋ,"
				han1****
			",160,4,1
2022-09-23 09:51:00,후기하나 올리고 작업하네 ㅋ,"
				scra****
			",150,3,0
2022-09-23 09:50:00,역시,"
				whtj****
			",139,3,0
2022-09-23 09:46:00,세력 마음,"
				wkdb****
			",180,0,1
2022-09-23 09:44:00,교모한 넘들,"
				taxk****
			",201,0,0
2022-09-23 09:39:00,역시 모든 미스테리는,"
				kiss****
			",585,21,2
2022-09-23 09:42:00,역시 모든 미스테리는,"
				yaou****
			",170,0,0
2022-09-23 09:38:00,개미들 빨리 팔자. 누가 물리는냐 시합같다.,"
				yaou****
			",180,2,0
2022-09-23 09:38:00,개미들 빨리 팔자. 누가 물리는냐 시합같다.,"
				yaou****
			",180,2,0
2022-09-23 09:35:00,"45,000원부근에서 끝나면","
				sang****
			",384,6,1
2022-09-23 09:34:00,"단타꾼,세력 총 집합 ","
				yaou****
			",148,1,0
2022-09-23 09:36:00,"단타꾼,세력 총 집합 ","
				pup1****
			",106,0,0
2022-09-23 09:34:00,오후에 발표하는겨!,"
				emot****
			",209,0,0
2022-09-23 09:33:00,오르는이유,"
				gkdl****
			",187,2,1
2022-09-23 09:32:00,현금들 땡겨라,"
				seok****
			",150,1,0
2022-09-23 09:34:00,[삭제된 게시물의 답글]이제 이거 떨어질거임,"
				pup1****
			",111,0,0
2022-09-23 09:32:00,[삭제된 게시물의 답글]거래량도 없이 양봉?,"
				pup1****
			",109,0,0
2022-09-23 09:28:00,득실득실,"
				phee****
			",124,1,0
2022-09-23 09:27:00,요즘 네이버 카카오 삼성전자 ~ 보다  좋잖아 ㅎㅎ,"
				han1****
			",167,1,0
2022-09-23 09:25:00,회사 입장,"
				kim5****
			",216,0,0
2022-09-23 09:24:00,양곤이 선수 입장,"
				pjb7****
			",267,4,0
2022-09-23 09:24:00,15%정도 올 라야 유증가 대충 맞는데,"
				dldu****
			",271,1,2
2022-09-23 09:24:00,결국,"
				wkdb****
			",129,0,0
2022-09-23 09:24:00,주식 할인해 주는거 받을려면,"
				yh78****
			",259,5,1
